349,Sublime,290,18th century,"Stormy Landscape with Figures	The Battle of Fort Rock, Val d'Aouste, Piedmont, 1796	Little Devil's Bridge	The Source of the Arveron	Guisborough Priory, Yorkshire	St Andrew's Cathedral	Rocky Landscape with Banditti	The Goddess of Discord, engraved by T.A. Prior	Colebrooke Dale	The Deluge	Thunderstorm with the Death of Amelia	An Avalanche in the Alps	The Deluge, engraved by J.P. Quilley	A Subject from Ossian	An Ancient Castle. Sketching Society Subject	Fishermen at Sea	Mountain Valley and Trees	Land's End Cornwall, with Long-Ship's Light-House	Vesuvius in Eruption, with a View over the Islands in the Bay of Naples	The Source of the Arveron	Little Devil's Bridge, engraved by Charles Turner	Mer de Glace	Mer de Glace	Llyn-y-Cau, Cader Idris	The Great Day of His Wrath	Bamburgh Castle, Northumberland	Slate Quarries	Shade and Darkness - the Evening of the Deluge	Snow Storm - Steam-Boat off a Harbour's Mouth	Jason	The Fall of an Avalanche in the Grisons	The Tenth Plague of Egypt	Buttermere Lake, with Part of Cromackwater, Cumberland, a Shower	The Goddess of Discord Choosing the Apple of Contention in the Garden of the Hesperides	Snow Storm: Hannibal and his Army Crossing the Alps	The Deluge	Niagara Falls"
351,Aesthetic Movement,350,19th century,"Lieder ohne Worte	A Garden	A Study	Flower of the Tea	A Sleeping Girl	Nocturne: Blue and Silver - Chelsea	Crepuscule in Flesh Colour and Green: Valparaiso	Study in Blue and Grey	Nocturne: Black and Gold - The Fire Wheel	The Plum Tree	Nocturne: Blue and Silver - Cremorne Lights	Symphony in White, No. 2: The Little White Girl	Trees in a Meadow	Three Figures: Pink and Grey	Miss Agnes Mary Alexander	Sic Transit	My Lady's Garden	Hope	Fan: The Romantic Excursion	Gossip	Harmony in Grey and Green: Miss Cicely Alexander	Portrait Study	Swanage Bay	Portrait Study.  Verso: Study of a Man in Bed and a Nurse Holding a Lamp	By the Sea: Swanage	Springtime	The New Moon Fan	Nocturne: Blue and Gold - Old Battersea Bridge	The Reading Girl	Gibraltar from Algeciras	A Summer Afternoon: The Green Apple	Spring by the Sea	Greenery Yallery	In the Blue Country or Colloque Sentimentale	Blossoms	The Toilette"
353,Bristol School,350,19th century,The Death of Amelia	Children by a Brook	The Destruction of the Temple	Romantic Woodland	The Temple of Flora
354,The Clique,350,19th century,Dolly Varden	A Mountainous Landscape in Spain	Scene from 'The Devil upon Two Sticks'	The Promenade
356,Glasgow School,350,19th century,"Berwickshire Field-workers	The Wash	Mrs Guthrie	The Golf Course, North Berwick	The Dove	Fetges	Autumn	The Glasgow Exhibition, 1888"
357,Impressionism,350,19th century,"Woman in a Tub	Nude on a Couch	Peaches and Almonds	After Bathing	Professor Richard Cassirer	Girl on a Divan	Miss Lala at the Cirque Fernando	Woman at her Toilet	Bed-Time	April, Epping	Self-Portrait	South of France, Bozouls, near Rodez	The Little Country Maid	Portrait of Felix Pissarro	The Pork Butcher	Dancer at Rest, her Hands on her Hips, Right Leg Forward	Dancer Looking at the Sole of her Right Foot	Dancer Putting on her Stocking	Grande Arabesque	Moonlight at Gerberoy	The Bridge at Sèvres	The Path to the Old Ferry at By	The Small Meadows in Spring	Moret-sur-Loing	Head of a Girl	The Tub	The Embankment of Lagny under Flood Water	Head of a Woman	Head of a Woman	A Corner of the Meadow at Eragny	Horse Clearing an Obstacle	Little Dancer Aged Fourteen	Memorial Service for Emperor Frederick at Kösen	Poplars on the Epte	Woman Seated on a Bench	The Pilots' Jetty, Le Havre, Morning, Cloudy and Misty Weather	The Seine at Port-Villez"
358,Neo-Impressionism,350,19th century,"All Saints' Church, Hastings: Sun and Mist	Le Bec du Hoc, Grandcamp	Self-Portrait"
359,New English Art Club,350,19th century,"Study for 'Ennui'	Study for 'Adam and Eve'	Minnie Cunningham at the Old Bedford	St Paul's	Pentecost	St Mark's, Venice (Pax Tibi Marce Evangelista Meus)	The Zone of Hate: Decoration	What of the War?	A Procession of Yachts	The Girl at the Gate	George Moore	Café des Tribunaux, Dieppe	Mrs Cyprian Williams and her Two Little Girls	Sleep	Old Curiosity Shop, Dieppe	Interior: Girl Reading	The Reading Girl	Seated Nude: The Black Hat	Girl in a Blue Dress	Nutting	The Bridge	Bird-nesting, Ludlow	The Waterfall	Church at Montreuil	Ennui	Girls Running, Walberswick Pier	Cumberland Market	David Croal Thomson	Figures on the Beach, Walberswick	The Swiss Alps at the Earl's Court Exhibition	Southwold	The Beach at Walberswick	Boulogne Sands	The Outskirts of Montreuil	Ennui"
360,Newlyn School,350,19th century,The Return of the Reapers	Cornfields above Lamorna	Mount's Bay and Tolcarne from Trewidden Farm Footpath with Alethea and her Mother	Haycocks and Sun	Primrose Day	The Man with the Scythe	August Blue	A Hopeless Dawn	All Hands to the Pumps	Morning	The Zodiac	Kitchen at Myrtle Cottage	The Orchard	The Health of the Bride
361,New Sculpture,350,19th century,"Mourning Angel	Charity	The Mower	Sir W.Q. Orchardson, R.A.	Study for 'Needless Alarms'	The Bather	Ignacy Jan Paderewski	The Kiss	Study for the Statue of Cecil Rhodes	Sketch for 'Artemis'	Needless Alarms	Sibylla Fatidica	Perseus Arming	Comedy and Tragedy: 'Sic Vita'	Icarus	The Broken Shrine	Mother Teaching Child	Hounds in Leash	Teucer	An Athlete Wrestling with a Python	The Singer	The Sluggard	Folly	Sketch for 'An Athlete Wrestling with a Python'	Model for 'Eros' on the Shaftesbury Memorial, Piccadilly Circus	John Howard, the Prison Philanthropist"
362,Norwich School,350,19th century,"Ruins and Houses, North Wales	Landscape with Lake and Mountains	A Hillside Covered with Gorse-Scrub	Landscape	Wood Scene	On the Greta	Wherries on Breydon	Woody Landscape	A Windmill near Norwich	Seashore with Boats	Norwich Market-Place	Durham	The Drop Gate	Crowland Abbey	Mousehold Heath, Norwich	Slate Quarries	A View of Chapel-Fields, Norwich	Old Lynn	Yarmouth Jetty	View on the Maas	Yarmouth Harbour - Evening	Brathay Bridge, Westmorland (?)	Hingham Lane Scene, Norfolk	The Poringland Oak	Moonrise on the Yare (?)	Heath Scene	Moonlight"
363,Pre-Raphaelite,350,19th century,"Forest of Fontainebleau: A Chestnut Tree	A Rocky Coast	Shore Scene with Groups of Figures	Two Men Scything	A Wide Landscape	Manzanares, Madrid	Forest of Fontainebleau: A Peasant outside a Church under Trees	Inundation at St Marks	San Giorgio from the Ducal Palace	The Village Cross, Spain	Tintagel	A Girl Seated on Rocks in a Wood	Tintagel	A Shepherd on the Downs	A House in Spain, with a ?Minaret	A Syrian Girl at a Balcony overlooking a Bay	Suggestive Study, Paradise (Head of a Girl and a Bird of Paradise)	Tintagel	Coast Scene with Fishing Boats and Rainbows	Venice, Nocturne. San Giorgio Maggiore	Venice: A Girl in a Doorway	Arabian Merchants	Valencia. The Well	A Young Palm, Valentia	Recollection, Strid, Barden Tower	Recollection. Barden Fells	Fishermen at Sunset	Lugano (a Pillar in the Foreground)	A Man Digging on the Shore	Whilst Waiting for the Train, Swiss Alps	Fairy Dell. A Man and a Dog in a Sunlit Clearing	A Sunlit Wood	A Rocky Coast	Devonshire Coast	Forest of Fontainebleau: A Path in the Woods	Trenana Cornwall: An Indoor Scene	A Procession of Peasants among Trees	A Girl's Portrait	Blackfriars Bridge: Moonlight Sketch	May, in the Regent's Park	Sappho and Erinna in a Garden at Mytilene	The Haunted Manor	The Search. Verso: Sketch	Portrait of Sidney Wells	Study for 'Madeline and Porphyro Escaping from the Castle' for the Right-hand Panel of 'The Eve of St Agnes'. Verso: ?Study for 'The Seed of David' by D.G. Rossetti	A Youth Relating Tales to Ladies	Alfred Tennyson	Kit's Writing Lesson	The Room in Which Shakespeare Was Born	Mrs Vernon Lushington	Studies for 'April Love'	Study for 'Ecce Ancilla Domini! (The Annunciation)'	Study for 'The Eve of St Agnes'. Verso: Study for 'The Guarded Bower'	Study of Sappho	Study of Trees and Undergrowth	Eight Scenes from the Story of David and Jonathon	Faust and Marguerite	The Hayfield	Mariana	Sketch for 'Jesus Washing Peter's Feet'	The Woodman's Child	Mozart Requiem	The Judgment of Solomon	Study of the Maid for 'King Cophetua and the Beggar Maid'	Study of F.G. Stephens for 'Jesus Washing Peter's Feet'. Verso: A Head Crowned with Laurels	The Mermaid	Oriana	Mrs James Wyatt Jr and her Daughter Sarah	Sketch of Angels' Heads	Decorative Design: Sun Ripening Corn	Study for the Christ Child in the Virgin's Arms for 'The Triumph of the Innocents' (first version)	Great Yarmouth and Breydon Water	The Awakening Conscience	Florence from Bellosguardo	A Girl by a Beech Tree in a Landscape	Mountain Vale	Peat Burning	Gordale Scar, Yorkshire	Cornfield at Ewell	Study for 'Chatterton'	Study of a Girl Sitting in a Chair	The Moon and Sleep	Study for 'Chatterton'	A Day's Sport at Bidston Hill	Puck	Thisbe	Dido (tracing of A01172)	Orpheus and Eurydice	Study of Ezekiel's Arm and Hand for 'Ezekiel and the Boiling Pot'	Figure of a Queen	The Nativity	Lovers in a Garden	Dido	The Nativity	Composition Study for 'Ezekiel and the Boiling Pot'	The Nativity	Composition Study for 'Ezekiel and the Boiling Pot'	Study for 'Buondelmonte's Wedding'	Study for 'Buondelmonte's Wedding'	Design for a Window: Two Male Saints	Study of Ezekiel's Hand for 'Ezekiel and the Boiling Pot'	King René's Honeymoon	Study of a Reclining Figure	Roundel with the Head of a Woman	Nude Study of Knight for 'The Merciful Knight'	Nude Study of the Knight for 'The Merciful Knight'	Study of Seated Figure for 'The Garden Court' in the 'Briar Rose' Series	Roundel with the Head of a Warrior	Three Studies for 'The Beguiling of Merlin'	Study for 'Blind Love'	Study of Seated Figure for 'The Garden Court' in the 'Briar Rose' Series	Roundel with the Head of a Woman	Figure Study for 'The Rose Bower' (Briar Rose Series). Verso: Study of the Head of Merlin for 'The Beguiling of Merlin'	Ruth and Boaz	Two Studies for the Head of the King in 'King Cophetua and the Beggar Maid'	Study of a Seated Woman for 'The Passing of Venus'	Study of a Seated Woman for 'The Hours'	Study of a Seated Male Nude for 'The Liberation of St Peter' in the Church of St Michael and All Angels, Lyndhurst, Hampshire	Study of a Male Figure for 'Clerk Saunders'	Female Head	Composition Study for 'The Merciful Knight'. Verso: Study for a Nativity	Study of a Sleeping Woman's Head, possibly for 'The Rose Bower' in the 'Briar Rose' Series	Study of a Girl's Head	St Boniface	St Alban	Study for 'Blind Love'	Nude Study of Knight for 'The Merciful Knight'	Composition Study for 'The Merciful Knight'	Study of Knight for 'The Merciful Knight'	Head of a Woman: ?Georgiana Burne-Jones	Study of the Head of Tristram for 'The Madness of Sir Tristram'	Study of a Female Head for 'The Hours'	Head of a Girl	Study of a Man's Head	Two Studies of Tristram for 'The Madness of Sir Tristram'	Composition Study for 'The Merciful Knight'. Verso: Composition Study for 'St Valentine's Day'	Studies of a Sleeve	Kneeling Woman	Study of a Woman's Head	Two Studies of a Seated Male Nude for 'The Liberation of St Peter' in the Church of St Michael and All Angels, Lyndhurst, Hampshire	Stooping Woman	St Oswald	Study of a Standing Woman for 'The Passing of Venus'	The Finding of Moses	Study for 'The Black Brunswicker'	The Archangel Gabriel	Study for 'The Black Brunswicker'	The Sower	The Good Shepherd	The Pearl of Great Price	The Prodigal Son	Design for Tapestry	Study of a Man Smoking a Long Pipe	Study for Illustration	David	Melancholia	The Archangel Raphael	Study for Illustration	An Angel with a Pipe	Fanny Cornforth	The Unmerciful Servant	The Adoration	The Importunate Friend	King David	The Tares	The Hidden Treasure	The Lost Piece of Silver	An Angel with a Harp	Study for 'The Black Brunswicker'	The Foolish Virgins	A Girl with a Flute	The Wicked Husbandman	The Good Samaritan	Composition Study for 'Clerk Saunders'	Figure Study	Study for Tile of the 'Story of Beauty and the Beast'. Verso: Study for 'Wine of Circe'	Head of a Man	Study for 'Pluto and Proserpine Listening to the Music of Orpheus'	Study of Iseult for 'The Marriage of Sir Tristram'. Verso: Figure of Sir Tristram	Studies for a Nativity	Study of the Head of a Female Attendant for 'The Adoration of the Kings'	Head of a Girl	Design for a Window: Ethelbert	Study of Heads for a Pietà	Sketch of Two Seated Figures: 'Chant d'Amour'	Sketch of Two Seated Figures for ?'The Backgammon Players'	Design for a Window: St James the Greater	The Unjust Judge and the Importunate Widow	The Leaven	The Marriage Feast	The Pharisee and the Publican	The Rich Man and Lazarus	The Labourers in the Vineyard	The Wise Virgins	The Lost Sheep	The Flight of Henry VI from Towton	The Brent at Hendon	The Second Duchess	Dantis Amor	Christ in the House of His Parents ('The Carpenter's Shop')	Convent Thoughts	The Devout Childhood of St Elizabeth of Hungary	The Doubt: 'Can these Dry Bones Live?'	Too Late	Night Sketch of the Thames near Hungerford Bridge	Proserpine	Paolo and Francesca da Rimini	The Damsel of Sanct Grael	The Heart of the Night (Mariana in the Moated Grange)	Monna Vanna	The Blue Closet	The Chapel before the Lists	The Beloved ('The Bride')	Lear and Cordelia	The Last of England	Aurelia (Fazio's Mistress)	Miss Robertson (Mrs Fernandez)	The Wedding of St George and Princess Sabra	Lucrezia Borgia	The Tune of the Seven Towers	The Bridgewater Canal	Arkwright's Mill	The Bridgewater Canal	Desiderium	The Ship	Study for 'Christ in the House of His Parents'	Carrying Corn	The Annunciation and the Adoration of the Magi	The Palace of Art, engraved by the Dalziel Brothers	Roman de la Rose	Hosannah, engraved by the Brothers Dalziel	The Lady of Shalott, engraved by J. Thompson	Sigurd the Crusader, engraved by the Dalziel Brothers	Elijah and the Widow's Son, engraved by the Dalziel Brothers	Parable of the Boiling Pot, engraved by the Dalziel Brothers	The Good Samaritan, engraved by the Dalziel Brothers	Eliezer and Rebekah at the Well, engraved by the Dalziel Brothers	Jacob Hears the Voice of the Lord, engraved by the Dalziel Brothers	Summer Snow, engraved by the Dalziel Brothers	Parable of the Burning Pot, engraved by the Dalziel Brothers	The Golden Stairs	Ezekiel and the Boiling Pot	Dante's First Meeting with Beatrice	The Magic Circle	Sir Patrick Spens	The Finding of Medusa; The Death of Medusa (The Birth of Pegasus and Chrysaor); Perseus Pursued by the Gorgons	Study of a Man Painting	Atlas Turned to Stone; The Rock of Doom and the Doom Fulfilled; The Court of Phineas; The Baleful Head	Study for 'Twelfth Night'	Claudio and Isabella	Self-Portrait	The Temple of Love	The Disentombment of Queen Matilda	Study of a Man's Head for 'Picciola'	Carlisle Wall (The Lovers)	Pegwell Bay, Kent - a Recollection of October 5th 1858	The Moorland (Dewar-stone, Dartmoor)	Our English Coasts, 1852 ('Strayed Sheep')	Glacier of Rosenlaui	Picciola	Chatterton	A Golden Thread	The Order of Release 1746	Ecce Ancilla Domini! (The Annunciation)	Beata Beatrix	Sisyphus	Study of a Girl's Head for 'The Mill'	Tantalus	The Passover in the Holy Family	Elizabeth Siddall in a Chair	Mother and Child	Stages of Cruelty	Frontispiece to 'The Germ'	The Eve of St Agnes	St Catherine	Head and Hand	The Artist's Mother	F.G. Stephens	Head and Shoulders, Front View	The Proposal (The Marquis and Griselda)	Taurello's First Sight of Fortune	Elizabeth Siddall Plaiting her Hair	Morte d'Arthur	Study of the Head and Shoulders of a Woman for 'The Passing of Venus'	Study for 'Christ in the House of His Parents'	Rossetti's Wombat Seated in his Master's Lap	Hesterna Rosa	'Take your Son, Sir'	The Wine Press	Study for 'The Bride'	Sketch for 'Cromwell on his Farm'	Sketch for 'Jesus Washing Peter's Feet'	Study for 'Giotto Painting the Portrait of Dante'	Study for the Head of Love, for 'Dante's Dream at the Time of the Death of Beatrice'	Study for the Dean in the 'Execution of Mary Queen of Scots'	Kirk	Cathy Madox Brown at the Age of Three	The Eve of the Deluge	Jesus Washing Peter's Feet	Frieze of Eight Women Gathering Apples	Study of Hands for 'King Cophetua and the Beggar Maid' (N01771)	A Woman Playing a Cithara	Vespertina Quies	Studies of Female Figures	Study of Drapery for 'King Cophetua and the Beggar Maid' (N01771)	Study for 'The Blind Girl'. Verso: Study for 'Peace Concluded'	Study for 'The Mirror of Venus'	Figure Study. Verso: Study for an Annunciation?	Study for 'Cinderella'	Studies of Drapery and the Figure of the Virgin for the 'Annunciation' in the Church of St Martin's-on-the-Hill, Scarborough, Yorkshire	Clerk Saunders	The Empty Purse (replica of 'For Sale')	King René's Honeymoon	Mauvais Sujet	Study for 'Thoughts of the Past'	Arthur's Tomb	Lady Affixing Pennant to a Knight's Spear	Eustatia	The Morning of the Resurrection	Head of a Girl	The Girlhood of Mary Virgin	Study of a Dead Child, the Artist's Son	Portrait of Dykes Barry as a Child	Jerusalem and the Valley of Jehoshaphat from the Hill of Evil Counsel	Woman in Yellow	Joan of Arc	Guinevere and Iseult: Cartoon for Stained Glass	Mary in the House of St John	Landscape at Wotton, Surrey: Autumn	That was a Piedmontese ...	How Sir Galahad, Sir Bors and Sir Percival Were Fed with the Sanct Grael; but Sir Percival's Sister Died by the Way	Angel of the Resurrection: Cartoon for Stained Glass	Dante's Dream at the Time of the Death of Beatrice	Figure of Guinevere	St George and Princess Sabra	Aurora Leigh's Dismissal of Romney ('The Tryst')	Dante's Vision of Rachel and Leah	Studies for 'Love Leading the Pilgrim'	Study of Medusa for 'The Finding of Medusa'	Study of Medusa for 'The Death of Medusa'	Head	Study of a Dancing Woman for 'The Mill'	Study of a Draped Male Figure. Verso: Man with Sword	Maids of Elfen-Mere, engraved by the Dalziel Brothers	Study of the Pilgrim for 'The Pilgrim at the Garden of Love'	Andromeda	Female Head	Head of Miss M. Benson	Figures for 'The Mirror of Venus'	April Love	Two Subjects for 'The Germ'	A Barge on the Bridgewater Canal	Design for Badge for Gillum's Homes	Studies for 'Work'	Study of the Tow-Path on the Bridgewater Canal	Study for 'Southend'	Sheepshearing	'Where are you going, my pretty maid?'	Sancta Lilias	King René's Honeymoon	Study for 'John Kay'	The Child Jesus	Arkwright's Mill	Section of the Bridgewater Canal	La Belle Iseult	Gretchen	Fair Rosamund and Queen Eleanor	Woman in an Interior	Detail of Two Figures from 'The Wounded Cavalier'	Thoughts of the Past	The Triumph of the Innocents	Mary Nazarene	Louisa	Ruding Deverell (?)	Mary Magdalene leaving the house feasting	A Pet	Spencer Deverell	Maria or Jemima Deverell	The Coat of Many Colours	Faust: Margaret in the Church	Chaucer at the Court of Edward III	Platt Lane	Love and the Pilgrim	Jesus Washing Peter's Feet	Charles I and his Son in the Studio of Van Dyck	A Maid Offering a Basket of Fruit to a Cavalier	The Knight Errant	Harmony	The Vale of Rest	The Last Day in the Old Home	Ophelia	The Lady of Shalott	The Magic Circle	King Cophetua and the Beggar Maid	Study of the Image for 'The Godhead Fires' in the 'Pygmalion and the Image' Series	Study of Perseus for 'The Call of Perseus'	Life's Journey, engraved by the Dalziel Brothers	The Little Mourner, engraved by the Dalziel Brothers	The Lent Jewels, engraved by the Dalziel Brothers	Study of Demophoön for 'The Tree of Forgiveness'	Study of the Virgin and Child for 'The Star of Bethlehem'	Sidonia von Bork 1560	Clara von Bork 1560	Our Lady of Good Children	Monna Pomona"
364,Romanticism,350,19th century,"The Burning of Rome	Sailing Boat in a Rough Sea	Red Sky over a Beach	Shore Scene with Waves and Breakwater	Figures on a Beach	Ship in a Storm	Sunset Seen from a Beach with Breakwater	Waves Breaking on a Beach	Coast Scene	Riders on a Beach	Two Figures on a Beach with a Boat	Coast Scene with Buildings	Solitude ('The Reading Magdalene')	The Lovers	Rocky Landscape with Banditti	Banditti Going out in the Morning	An Ancient Castle. Sketching Society Subject	The Shepherd's Dream, from 'Paradise Lost'	Hero, Having Thrown herself from the Tower at the Sight of Leander Drowned, Dies on his Body	Lady Macbeth Seizing the Daggers	Composition: Mountain Landscape	Cockermouth Castle	Romantic Castle	A Sea Monster with Fish	Vesuvius in Eruption, with a View over the Islands in the Bay of Naples	Solitude, engraved by William Say	Solitude	Youth on the Prow, and Pleasure at the Helm	Candaules, King of Lydia, Shews his Wife by Stealth to Gyges, One of his Ministers, as She Goes to Bed	The Great Day of His Wrath	Chatterton	Titania and Bottom	Breakers on a Flat Beach	Percival Delivering Belisane from the Enchantment of Urma	A Moonlight with a Lighthouse, Coast of Tuscany"
365,Rural Naturalism,350,19th century,The Return of the Reapers	Winter Work	The Farmer's Boy	Girl in a Meadow	Changing Pastures	The Girl at the Gate	The Man with the Scythe	A Frosty March Morning	Gleaners Coming Home	Brown Eyes	The Gleaners Returning
366,St John's Wood Clique,350,19th century,"A Figure on Horseback, Perhaps a Study for a Canterbury Pilgrim	My Father	Rain, engraved by the Brothers Dalziel	Amy Robsart	Half Hours with the Best Authors ('The Siesta')	Kept in School	Autumn Days, engraved by the Brothers Dalziel	My Mother	The Woman in White	St Elizabeth of Hungary's Great Act of Renunciation	Sketch for 'The Bride's Burial'	Study for 'Marlow Ferry'"
367,Scottish Colourists,350,19th century,"Blue Beads, Paris	Tulips	Café-Concert des Ambassadeurs"
368,Shoreham / The Ancients,350,19th century,"Study for 'Christ and the Woman of Samaria'	At Under River near Sevenoaks	Cattle on the Ridge of a Hill	Arcadian Herdsman	The Lady and the Rooks	The Brook	The Bride	The Chamber Idyll	The Ploughman	The Flood	Ideal Pastoral Life	The Return Home	The Bacchante, engraved by Welby Sherman	The Sheep of his Pasture	The Cyder Feast	The Shepherd	Landscape, Girl Standing	Moonlight, a Landscape with Sheep	Christ and the Woman of Samaria	Coming from Evening Church	A Church among Trees	The Harvest Moon: Drawing for 'A Pastoral Scene'	The Fatal Bellman ('The Robber')	The Bride	Samuel Rogers	The Gleaning Field	Windsor Forest ('Wood-Cutting in Windsor Forest')	Evening, engraved by Welby Sherman	The Bright Cloud	Mary Calvert, the Artist's Wife	Elemental Life	A Hilly Scene	Abel the Shepherd"
398,Baroque,289,16th and 17th century,"Invitation Card for the Feast of St Luke, with a Sketch of the Pediment of a Greek Temple	A Lady of the Spencer Family	Sketch for a Ceiling Decoration: An Assembly of the Gods	Portrait of a Lady, as Diana	Elizabeth, Countess of Kildare	The Apotheosis of James I and Other Studies: Multiple Sketch for the Banqueting House Ceiling, Whitehall	Apollo, Pan, Midas. A Decoration	Apollo: Design for a Ceiling	Portrait of a Lady and a Boy, with Pan	Design for a Ceiling with Curved Ends. Verso: Numerous Designs for the Central Motif	Thetis Accepting the Shield of Achilles from Vulcan	Vulcan Catching Mars and Venus in his Net	Portrait of an Unknown Woman	Henry Howard, 6th Duke of Norfolk	Architectural Decoration, Design for an Altarpiece: Scene under a Wide Vault Supported by Two Pairs of Columns	Architectural Decoration, Design for an Altarpiece: Scene under a Barrel Vault Supported by Four Pairs of Detached Columns	Three Studies for 'Thetis in the Forge of Vulcan Watching the Making of Achilles' Armour'	A Ceiling and Wall Decoration	Unknown Lady	The Apotheosis of Romulus: Sketch for a Ceiling Decoration, Possibly for Hewell Grange, Worcestershire"
399,Civil War and Commonwealth,289,16th and 17th century,Mountain Landscape with Dancing Shepherd	Aeneas and his Family Fleeing Burning Troy	Man Playing a Pipe	Boy Playing a Jew's Harp	Sir John Drake	Susanna and the Elders	Endymion Porter	Portrait of an Officer
400,Court,289,16th and 17th century,"A Lady of the Spencer Family	Portrait of Sir William Killigrew	Elizabeth Panton, Later Lady Arundell of Wardour, as Saint Catherine	Lady Anne Pope	Elizabeth, Countess of Kildare	Lady Elizabeth Pope	Two Ladies of the Lake Family	James Sotheby	Lady Elizabeth Grey, Countess of Kent	Portrait of an Unknown Woman	Henry Howard, 6th Duke of Norfolk	Study of a Nude Man	Portrait of Mary Rogers, Lady Harington	Portrait of James Hamilton, Earl of Arran, Later 3rd Marquis and 1st Duke of Hamilton, Aged 17"
401,"French-trained, working in Britain",289,16th and 17th century,Study of a Pumpkin Plant against a Rocky Background	Apollo	Vulcan Catching Mars and Venus in his Net
403,"Italian-trained, working in Britain",289,16th and 17th century,"Sketch for a Ceiling Decoration: An Assembly of the Gods	Elizabeth Panton, Later Lady Arundell of Wardour, as Saint Catherine	Vulcan Catching Mars and Venus in his Net"
404,Mannerist,289,16th and 17th century,Illustration to Ovid: The Death of Arachne	Illustration to Homer: The Gods Despatch Mercury	Fantasy of Flight
406,"Netherlands-trained, working in Britain",289,16th and 17th century,"Portrait of John Banckes	Foxhunting in Wooded Country	A Lady of the Spencer Family	Portrait of a Lady, as Diana	Portrait of Sir William Killigrew	Elizabeth, Countess of Kildare	Two Ladies of the Lake Family	Lady Elizabeth Grey, Countess of Kent	View of a House and its Estate in Belsize, Middlesex	Portrait of Mary Hill, Lady Killigrew	The Harvey Family	Man Playing a Pipe	Landscape with Rainbow, Henley-on-Thames	Boy Playing a Jew's Harp	Philip, 4th Lord of Wharton	Portrait of an Unknown Woman	Henry Howard, 6th Duke of Norfolk	Susanna and the Elders	Ideal Landscape. Verso: Landscape Composition with Travellers, Gibbets and Wheels in the Distance	A Trompe l'Oeil of Newspapers, Letters and Writing Implements on a Wooden Board	The Duke of Kent's Family	Portrait of a Gentleman with a Dog, Probably Sir Thomas Tipping	Distant View of York	Frans Mercurius van Helmont	Portrait of James Hamilton, Earl of Arran, Later 3rd Marquis and 1st Duke of Hamilton, Aged 17	Still Life with a Volume of Wither's 'Emblemes'	John Smith the Engraver	A Lady	Girl with a Parrot	The First Marquess of Tweeddale	Elijah and the Angel	Still Life"
408,Post-Reformation,289,16th and 17th century,An Allegory of Man
409,Regional,289,16th and 17th century,The Cholmondeley Ladies	George Puleston (?)
411,Restoration,289,16th and 17th century,"Monkeys and Dogs Playing	Portrait of an Unknown Man	Two Ladies of the Lake Family	Portrait of Mrs Salesbury with her Grandchildren Edward and Elizabeth Bagot	Sir Neil O'Neill	Henry Howard, 6th Duke of Norfolk	Portrait of a Gentleman with a Dog, Probably Sir Thomas Tipping	Girl with a Parrot	A Lady of the Horton Family	Portrait of a Lady"
412,Early Stuart,289,16th and 17th century,"Portrait of a Man in a Slashed Black Doublet	Portrait of William Style of Langley	Gertrude Sadler, Lady Aston	Portrait of Anne Wortley, Later Lady Morton	Portrait of a Lady, Called Elizabeth, Lady Tanfield	Portrait of Sir Thomas Pope, Later 3rd Earl of Downe	A Lady of the Spencer Family	Portrait of Sir William Killigrew	Portrait of the Artist's Wife	Portrait of a Man in Classical Dress, possibly Philip Herbert, 4th Earl of Pembroke	Portrait of a Woman in Red	Lady Anne Pope	The Cholmondeley Ladies	Lady Elizabeth Pope	Lady Elizabeth Grey, Countess of Kent	The Apotheosis of James I and Other Studies: Multiple Sketch for the Banqueting House Ceiling, Whitehall	Cookmaid with Still Life of Vegetables and Fruit	Portrait of Mary Hill, Lady Killigrew	A Lady of the Grenville Family and her Son	Portrait of Susanna Temple, Later Lady Lister	Portrait of an Unknown Gentleman	Portrait of an Unknown Lady	The Saltonstall Family	Pierre Davity Sr de Montmartin Gentilhomme Ordinaire de la Chambre du Roy. Agé de 45 ans 1617	Distant View of York	Portrait of James Hamilton, Earl of Arran, Later 3rd Marquis and 1st Duke of Hamilton, Aged 17	George Puleston (?)"
